law_code	law_name	book	section	chapter	article_number	text
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	687	ماده 687- هرگاه کودکی که زمان سخن گفتن او فرا نرسیده است در اثر کر شدن نتواند سخن بگوید و یا کودکی که تازه زمان سخن گفتن او فرا رسیده است در اثر کر شدن نتواند کلمات دیگر را یاد گیرد و بر زبان آورد، علاوه بر دیه شنوایی، دیه یا ارش زوال یا نقص گفتار نیز، حسب مورد ثابت می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	688	ماده 688- هرگاه در اثر جنایتی حس شنوایی و گویایی، هر دو از بین برود، هر کدام یک دیه کامل دارد. مبحث سوم- دیه بینایی
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	689	ماده 689- از بین بردن بینایی هر دو چشم دیه کامل و از بین بردن بینایی یک چشم نصف دیه کامل دارد. تبصره- چشم هایی که بینایی دارند در حکم مذکور یکسان هستند هر چند میزان بینایی آنها متفاوت باشد یا از جهات دیگر مانند شب کوری و منحرف بودن با هم تفاوت داشته باشند.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	690	ماده 690- کاهش بینایی، در صورتی که مقدار آن قابل تشخیص باشد به همان نسبت دیه دارد و چنانچه قابل تشخیص نباشد، موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	691	ماده 691- از بین بردن بینایی چشم کسی که فقط یک چشم بینا دارد و چشم دیگرش نابینای مادر زادی بوده و یا در اثر علل غیر‌جنایی از بین رفته باشد، موجب دیه کامل است لکن اگر چشم دیگرش را در اثر قصاص یا جنایتی که استحقاق دیه آن را داشته است، از دست داده باشد، دیه چشم بینا، نصف دیه کامل می‌باشد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	692	ماده 692- از بین بردن یا بیرون آوردن چشم از حدقه فقط یک دیه دارد و از بین رفتن بینایی، دیه دیگری ندارد لکن اگر در اثر صدمه دیگری مانند شکستن سر، بینایی نیز از بین برود یا نقصان یابد، هر کدام حسب مورد دیه یا ارش جداگانه دارد. مبحث چهارم- دیه بویایی
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	693	ماده 693- از بین بردن کامل بویایی، موجب دیه کامل است و از بین بردن قسمتی از آن، ارش دارد. تبصره- اگر در اثر جنایت، بویایی یکی از دو سوراخ بینی به طور کامل از بین برود نصف دیه کامل دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	694	ماده 694- هرگاه در اثر بریدن یا از بین بردن بینی یا جنایت دیگری بویایی نیز از بین برود یا نقصان یابد هر جنایت، دیه یا ارش جداگانه دارد. مبحث پنجم- دیه چشایی
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	695	ماده 695- از بین بردن حس چشایی و نقصان آن، موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	696	ماده 696- هرگاه با قطع تمام زبان، حس چشایی از بین برود، فقط دیه قطع زبان پرداخت می‌شود و اگر با قطع بخشی از زبان، چشایی از بین برود یا نقصان یابد، در صورتی که چشایی از بین رفته مربوط به همان قسمت زبان باشد، هر کدام از ارش چشایی و دیه زبان که بیشتر باشد، باید پرداخت شود و اگر چشایی از بین رفته مربوط به همان قسمت از زبان نباشد، ارش چشایی و دیه زبان جداگانه باید پرداخت شود مگر اینکه از دیه کامل بیشتر باشد که در این صورت فقط به میزان دیه کامل پرداخت می‌شود و اگر با جنایت بر غیر زبان، چشایی از بین برود یا نقصان پیدا کند، دیه یا ارش آن جنایت بر ارش چشایی افزوده می‌گردد. مبحث ششم- دیه صوت و گویایی
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	697	ماده 697- از بین بردن صوت به طور کامل به گونه‌ای که شخص نتواند صدایش را آشکار کند، دیه کامل دارد گرچه بتواند با اخفات و آهسته صدایش را برساند.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	698	ماده 698- از بین بردن گویایی به طور کامل و بدون قطع زبان، دیه کامل و از بین بردن قدرت ادای برخی از حروف به همان نسبت دیه دارد. تبصره- شخصی که دارای لکنت زبان است و یا به کندی یا تندی سخن می‌گوید یا برخی از حروف را نمی‌تواند تلفظ کند، گویا محسوب می‌شود و دیه از بین بردن ادای هر حرف با توجه به تعداد حروف زبان تکلم مجنی‌ٌعلیه تعیین می‌شود. مانند اینکه از بین بردن قدرت ادای یک حرف شخص فارسی زبان، یک سی و دوم دیه کامل است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	699	ماده 699- جنایتی که موجب پیدایش عیبی در گفتار یا ادای حروف گردد و یا عیب موجود در آن را تشدید کند، موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	700	ماده 700- جنایتی که باعث شود مجنیٌ‌علیه حرفی را به جای حرف دیگر اداء نماید، مانند آنکه به جای حرف «ل»، حرف «ر» تلفظ نماید، اگر عرفاً عیب تلقی شود، موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	701	ماده 701- جنایتی که موجب عیبی در صوت مانند کاهش طنین صدا، گرفتگی آن و یا صحبت کردن از طریق بینی شود، ارش دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	702	ماده 702- از بین رفتن صوت بعضی از حروف، موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	703	ماده 703- در صورتی که جنایت، علاوه بر زوال صوت، موجب زوال نطق نیز گردد، دو دیه ثابت می‌شود. مبحث هفتم- دیه سایر منافع
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	704	ماده 704- جنایتی که به طور دائم موجب سلس و ریزش ادرار گردد، دیه کامل دارد و جنایتی که موجب ریزش غیردائمی ادرار گردد، موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	705	ماده 705- جنایتی که موجب عدم ضبط دائم مدفوع یا ادرار شود، دیه کامل دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	706	ماده 706- از بین بردن قدرت اِنزال یا تولید مثل مرد یا بارداری زن و یا از بین بردن لذت مقاربت زن یا مرد موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	707	ماده 707- از بین بردن کامل قدرت مقاربت، موجب دیه کامل است.
